"acturial_firm_name","plan_name","plan_id","year"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2019"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2020"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2020"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2021"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2021"
"Segal","Providence Employees Retirement System",1815,"2016"
"Segal","Providence Employees Retirement System",1815,"2016"
"Segal","Providence Employees Retirement System",1815,"2017"
"Segal","Providence Employees Retirement System",1815,"2017"
"Segal","Providence Employees Retirement System",1815,"2018"
"Segal","Providence Employees Retirement System",1815,"2018"
"Segal","Providence Employees Retirement System",1815,"2019"
"Segal","Providence Employees Retirement System",1815,"2019"
"Segal","Providence Employees Retirement System",1815,"2020"
"Segal","Providence Employees Retirement System",1815,"2020"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2016"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2016"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2018"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2017"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2017"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2018"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2019"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2019"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2020"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2020"
"Gabriel Roeder Smith & Company","South Carolina Retirement System For General Assembly",1834,"2016"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2021"
"Gabriel Roeder Smith & Company","South Carolina Retirement System for Judges and Solicitors",1833,"2021"
"Gabriel Roeder Smith & Company","South Carolina Retirement System For General Assembly",1834,"2016"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2017"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2017"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2018"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2018"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2016"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2019"
"GRS Retirement Consulting","South Carolina Retirement System For General Assembly",1834,"2019"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2016"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2017"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2019"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2017"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2018"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2018"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2020"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2019"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2020"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2016"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2021"
"Gabriel Roeder Smith & Company","South Carolina Police Officers Retirement System",1835,"2021"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2016"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2017"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2018"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2017"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2018"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2019"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2019"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2021"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2020"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2020"
"Gabriel Roeder Smith and Company","South Carolina Retirement Systems",1836,"2021"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2019"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2016"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2016"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2017"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2017"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2018"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2018"
"SHDR","Greenville Firemen's Pension and Relief Fund",1838,"2019"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2016"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2016"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2017"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2017"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2019"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2018"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2018"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2019"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2020"
"South Dakota Retirement System","South Dakota Retirement System",1843,"2020"
"Actuary South Dakota Retirement System","South Dakota Retirement System",1843,"2021"
"Actuary South Dakota Retirement System","South Dakota Retirement System",1843,"2021"
"GRS","Sioux Falls Employees Retirement System",1845,"2016"
"GRS","Sioux Falls Employees Retirement System",1845,"2016"
"GRS","Sioux Falls Employees Retirement System",1845,"2018"
"GRS","Sioux Falls Employees Retirement System",1845,"2017"
"GRS","Sioux Falls Employees Retirement System",1845,"2017"
"GRS","Sioux Falls Employees Retirement System",1845,"2019"
"GRS","Sioux Falls Employees Retirement System",1845,"2018"
"GRS","Sioux Falls Employees Retirement System",1845,"2019"
"GRS","Sioux Falls Employees Retirement System",1845,"2020"
"GRS","Sioux Falls Employees Retirement System",1845,"2020"
"Bryan, Pendleton, Swats & McAllister, LLC","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2016"
"GRS","Sioux Falls Employees Retirement System",1845,"2021"
"GRS","Sioux Falls Employees Retirement System",1845,"2021"
"Bryan, Pendleton, Swats & McAllister, LLC","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2016"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2017"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2018"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2017"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2018"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2019"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2019"
"Bryan, Pendleton, Swats & McAllister, LLC","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2016"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2020"
"Findley","Tennessee Consolidated Retirement System, Teachers Pension Plan",1847,"2020"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2017"
"Bryan, Pendleton, Swats & McAllister, LLC","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2016"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2017"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2018"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2018"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2019"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2019"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2020"
"Findley","Tennessee Consolidated Retirement System, Public Employee Retirement System",1848,"2020"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2017"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2016"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2016"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2017"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2018"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2018"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2019"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2019"
"BPS&M","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2016"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2020"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2020"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2021"
"USI Consulting Group","Knox County Teachers' Defined Benefit Plan",1853,"2021"
"BPS&M","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2016"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2017"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2017"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2018"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2018"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2019"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2019"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2020"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2020"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2016"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2021"
"Findley","Nashville-Davidson Metropolitan Employees Benefit Trust Fund",1859,"2021"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2016"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2017"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2017"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2018"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2018"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2019"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2020"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2019"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2020"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2016"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2021"
"Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Employees Retirement System",1875,"2021"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2016"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2016"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2018"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2018"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2020"
"Rudd And Wisdom Inc Consulting Actuaries","Texas Emergency Services Retirement System",1876,"2020"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2017"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2016"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2018"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2017"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2018"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2019"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2019"
"GRS - Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Municipal Retirement System",1878,"2016"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2020"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2020"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2021"
"Gabriel, Roeder, Smith & Company","Texas Teacher Retirement System",1877,"2021"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2018"
"GRS - Gabriel Roeder Smith & Company Consultants & Actuaries","Texas Municipal Retirement System",1878,"2016"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2017"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2017"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2018"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2019"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2019"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2020"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2020"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2021"
"GRS Retirement Consulting","Texas Municipal Retirement System",1878,"2021"
"Milliman ","Texas County and District Retirement System",1879,"2016"
"Milliman ","Texas County and District Retirement System",1879,"2016"
"Milliman ","Texas County and District Retirement System",1879,"2017"
"Milliman ","Texas County and District Retirement System",1879,"2017"
"Milliman ","Texas County and District Retirement System",1879,"2018"
"Milliman ","Texas County and District Retirement System",1879,"2019"
"Milliman ","Texas County and District Retirement System",1879,"2018"
"Milliman ","Texas County and District Retirement System",1879,"2019"
"Milliman ","Texas County and District Retirement System",1879,"2021"
"Milliman ","Texas County and District Retirement System",1879,"2020"
"Milliman ","Texas County and District Retirement System",1879,"2020"
